index_id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,country,day_of_week
978,138.9637476,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,0.40727768,0.304569679,240.3064964,9.054205318,407.1679576,6.080621638,23.73168,37.97776,,
979,91.62702411,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,4.367463095,0.297473534,39.80299633,1.499686885,58.70652227,0.876719651,23.72712,38.01435,,
980,76.62925035,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.194173759,0.38524748,78.73400136,2.96651911,113.3266842,1.692413844,23.73391,37.99529,,
981,151.8524594,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,2,2.508981601,0.563473497,68.77488124,2.591281987,101.162069,1.510748217,23.732,37.998,,
982,98.65723057,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,95,1,2.740581448,0.725045497,62.90285927,2.370037479,92.61112546,1.383048943,23.731,38,,
983,173.8804396,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,0.869026408,0.470786059,132.3353601,4.986097087,221.3387302,3.305459202,23.7368,37.98331,,
984,78.73831228,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,95,2,1.749972643,0.82401961,87.26632219,3.287997663,119.2658414,1.781108858,23.74814,37.98767,,
985,194.0336981,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,98,2,1.213112195,0.988682837,108.0864461,4.072452845,157.8558599,2.357409859,23.74294,37.98471,,
986,158.4139854,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,97,3,0.926726716,0.336531586,124.6226707,4.69550039,216.2209581,3.229030703,23.745,37.979,,
987,114.8267054,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,88,1,1.653366496,0.896548368,92.69922158,3.492697025,135.9766525,2.0306671,23.74,37.99,,
988,98.65723057,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,98,1,2.740565285,0.725038187,62.90326836,2.370052893,92.61168848,1.383057351,23.731,38,,
989,92.56438497,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,93,2,2.303644721,0.544439986,73.66221026,2.775425492,107.7608094,1.609293405,23.73519,37.99631,,
990,158.8826659,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,95,1,1.085958306,0.219447624,348.6171275,13.13510495,609.765143,9.106195744,23.72307,37.9763,,
991,121.8569119,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,1.288189698,0.327777553,145.1905903,5.470453088,253.436922,3.784811656,23.7247,37.9835,,
992,69.59904389,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,7,93,1,2.045632925,1.138556131,75.99024204,2.863140464,109.9648614,1.642208586,23.74351,37.99283,,
993,96.0794882,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,95,0,1.386591525,1.036162557,101.3889788,3.820107425,151.6231615,2.264331118,23.74085,37.98728,,
994,148.103016,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,95,0,1.004877155,0.459557436,199.6501871,7.52236753,1003.811237,14.99085626,23.72561,37.98025,,
995,64.91223959,Private room,FALSE,TRUE,3,FALSE,0,1,10,96,1,2.589305971,0.944411017,63.94909646,2.40945733,93.63660853,1.398363445,23.73854,37.99875,,
996,115.9984065,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,93,0,0.645534719,0.392601257,154.9589526,5.838502887,215.2778126,3.214945826,23.74253,37.97693,,
997,92.56438497,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,90,1,1.440418532,0.32312968,123.7634433,4.663126646,192.064042,2.86827278,23.72775,37.98704,,
998,167.0845734,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,1.308716777,0.716073349,122.7605038,4.625338155,191.6973498,2.86279662,23.73542,37.98735,,
999,154.8988822,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,2.211959545,0.73611551,74.42475049,2.804156283,107.7217282,1.60870977,23.73842,37.99534,,
1000,69.59904389,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,95,2,3.199701417,0.40432563,56.7421553,2.137916086,84.31901959,1.259215136,23.71646,38.00018,,
1001,113.4206641,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,1.297542663,0.340439995,182.0396371,6.858841834,340.7014972,5.08801554,23.72155,37.97963,,
1002,132.1678813,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,99,3,1.668671108,0.944730347,89.64701575,3.377696812,124.3120014,1.856467906,23.74676,37.9876,,
1003,185.3631102,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,2,1.31227059,0.926682839,106.6783671,4.019399615,162.9422215,2.433369275,23.73939,37.98695,,
1004,97.25118928,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,97,1,2.430684669,1.016850403,66.79596621,2.516720944,96.8899392,1.446948488,23.741,37.997,,
1005,126.309376,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.4762916,0.390807917,361.5640396,13.62291532,562.7708996,8.404386557,23.73,37.976,,
1006,102.1723338,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,1.260470055,0.296978356,109.799567,4.136999365,157.3408362,2.349718526,23.74941,37.97317,,
1007,213.483936,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,96,1,0.938283525,0.487594504,131.0415283,4.937348431,220.7171425,3.296176449,23.736,37.984,,
1008,76.62925035,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,87,1,1.060823669,0.841716061,115.271464,4.343168069,173.9607837,2.597919817,23.74155,37.98378,,
1009,127.481077,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,98,3,1.961258447,1.08165893,77.64226295,2.925384876,111.4366399,1.664188036,23.74617,37.99103,,
1010,278.3961756,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,98,3,2.301329615,0.442325253,74.77422317,2.817323623,108.8529917,1.625603991,23.73358,37.99624,,
1011,76.62925035,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,2.937334462,0.294328241,59.85946771,2.255369368,88.18402078,1.31693483,23.72561,38.00086,,
1012,116.7014271,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,2.21326862,0.581362898,75.95407018,2.86177759,109.7369377,1.638804786,23.73642,37.99548,,
1013,57.88203314,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,1.844809785,0.465949528,98.99613525,3.729950491,152.5842514,2.278683976,23.725,37.99,,
1014,127.7154172,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,1.180620179,0.458176544,186.1930644,7.015333583,386.1166738,5.76624304,23.72329,37.98018,,
1015,104.2813957,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,93,1,0.999988679,0.658620466,121.0692944,4.561617208,197.0530836,2.942778826,23.7387,37.98418,,
1016,92.79872519,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,0.745458634,0.349145405,142.276416,5.360653591,241.5702895,3.607596084,23.73615,37.98225,,
1017,109.9055609,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,98,1,1.461783763,1.120878171,97.64252326,3.678949453,144.5831242,2.159195627,23.74159,37.98778,,
1018,78.73831228,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,1,2.29285638,0.573629446,67.75307654,2.552782697,97.57956132,1.457247263,23.75289,37.99088,,
1019,116.9357673,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,4.147607442,0.612063512,42.43082007,1.598697341,62.43168594,0.93235102,23.72169,38.01131,,
1020,75.22320905,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.334133992,0.865741296,111.6917672,4.208293192,177.5997902,2.652264518,23.73743,37.98747,,
1021,145.0565932,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,0.585932142,0.523329622,146.908173,5.535167718,239.1038685,3.570762703,23.739,37.98,,
1022,162.3977691,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,99,1,1.638940979,1.078360907,90.66208208,3.415942216,133.438983,1.992769696,23.74192,37.98939,,
1023,227.3100087,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,97,1,1.014518669,0.271293227,249.7091746,9.40847697,650.0563537,9.707902245,23.72441,37.97838,,
1024,92.79872519,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,99,1,2.62255163,0.980952192,63.0920452,2.377165577,92.36135771,1.379318927,23.73878,37.99903,,
1025,180.9106461,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,1,0.699845883,0.501973283,138.8232369,5.230545612,225.928862,3.374007953,23.74217,37.97887,,
1026,71.70810583,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,1.72226383,1.047919707,86.34413429,3.253251708,123.5227359,1.844681063,23.74573,37.98874,,
1027,145.993954,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,98,2,4.132821571,0.676770385,42.65675165,1.607209932,62.68017633,0.93606196,23.721,38.011,,
1028,115.9984065,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,86,2,1.260297598,0.134357472,139.483456,5.255421172,223.7287537,3.341151669,23.72817,37.98537,,
1029,110.1399011,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,93,1,0.960058499,0.410513115,140.8972646,5.308690283,244.1409099,3.645985573,23.733,37.984,,
1030,295.7373515,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,2,0.272539097,0.245368413,280.1295491,10.55464788,613.9676668,9.16895598,23.733,37.974,,
1031,82.25341551,Private room,FALSE,TRUE,2,TRUE,0,1,10,99,1,1.459898545,0.450103302,130.8634612,4.930639262,186.1360172,2.779744017,23.73,37.988,,
1032,63.74053851,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,2.55266524,0.980850902,64.44381315,2.428097136,93.9922287,1.403674255,23.73952,37.99832,,
1033,190.0499145,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,100,2,2.740589528,0.725039676,62.9026869,2.370030985,92.61087678,1.383045229,23.731,38,,
1034,82.25341551,Private room,FALSE,TRUE,2,TRUE,0,1,10,99,1,1.459884425,0.450106567,130.8661469,4.930740455,186.1408032,2.77981549,23.73,37.988,,
1035,90.45532304,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,3.233468215,0.329697561,53.8107193,2.027466207,79.14179168,1.181898727,23.7274,38.00399,,
1036,123.0286129,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,94,1,2.741303712,0.497044423,63.63844095,2.397752533,93.57644647,1.397464988,23.72843,37.99963,,
1037,60.22543529,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,88,1,3.616252751,0.364340293,49.62011218,1.869573609,73.55130507,1.098410739,23.7169,38.00466,,
1038,95.14212734,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,93,1,1.275320598,0.837026867,113.0356292,4.258926871,179.7651878,2.684602435,23.73756,37.98692,,
1039,57.88203314,Private room,FALSE,TRUE,2,TRUE,1,0,9,97,1,1.248932295,0.875995912,109.0460865,4.108609925,167.4820199,2.50116635,23.73942,37.98635,,
1040,127.481077,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,94,1,0.496346169,0.42262615,156.9204695,5.912408408,290.9202329,4.344585152,23.73779,37.97961,,
1041,96.0794882,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,97,1,1.601128445,1.15492584,91.53358042,3.448778302,134.8269571,2.013497618,23.74256,37.98882,,
1042,90.45532304,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,84,1,1.465309926,0.26204975,127.2506146,4.794515376,217.7029436,3.251162585,23.72384,37.98508,,
1043,90.45532304,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,82,1,1.391490217,0.282852741,130.7224187,4.925325101,214.8690365,3.208841187,23.72547,37.98533,,
1044,106.3904577,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,2,3.278058875,0.434763355,53.91282144,2.031313185,79.45409679,1.186562673,23.72282,38.00336,,
1045,127.481077,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.523437449,0.648117351,112.2169406,4.228080537,157.9284827,2.358494403,23.73617,37.98927,,
1046,90.45532304,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,90,2,3.044924014,0.491089991,57.29508666,2.15874929,84.28435643,1.258697478,23.72715,38.0022,,
1047,92.79872519,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,2.174190781,0.813043631,74.78996063,2.817916575,108.086611,1.614158907,23.73952,37.99487,,
1048,126.309376,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,1.138655175,0.336265683,216.6658008,8.163477372,514.2731857,7.680124633,23.72314,37.9789,,
1049,131.4648607,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,1.227583169,0.880962924,108.8989609,4.103066568,166.1192448,2.480814748,23.74,37.986,,
1050,98.65723057,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,93,0,0.967165607,0.642717354,122.4634916,4.614147407,196.1309371,2.929007546,23.73882,37.98384,,
1051,110.1399011,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,97,0,0.983050089,0.322747801,143.8362241,5.41942363,255.5906404,3.816975155,23.732,37.984,,
1052,98.65723057,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,88,1,3.079153977,0.471833444,56.40410517,2.125179122,82.97517995,1.239146316,23.72823,38.00271,,
1053,62.80317765,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,1,1.783237126,0.847810292,85.17626783,3.209249141,117.8738057,1.760320281,23.74793,37.98819,,
1054,133.3395824,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,94,1,0.301941274,0.299018916,277.1868321,10.44377296,532.1793001,7.94753346,23.732,37.976,,
1055,45.22766152,Private room,FALSE,TRUE,2,TRUE,0,1,10,97,1,2.491443901,0.673711034,67.93514096,2.559642472,105.6434823,1.577673372,23.735,37.998,,
1056,136.8546856,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,1.296370378,0.575528011,134.6529967,5.073420391,201.3078623,3.006319433,23.73368,37.98716,,
1057,122.5599325,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,97,1,0.645746913,0.441860201,143.6841761,5.413694807,258.8374227,3.865462407,23.738,37.981,,
1058,45.22766152,Private room,FALSE,TRUE,2,TRUE,0,1,10,96,1,2.491444522,0.673704512,67.93518507,2.559644135,105.6418213,1.577648566,23.735,37.998,,
1059,90.45532304,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,91,1,1.422674501,0.288916395,126.6102418,4.770387576,204.4051515,3.052574162,23.726,37.986,,
1060,104.2813957,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.639165648,0.40123197,145.4701512,5.480986309,267.989806,4.002143545,23.73751,37.98107,,
1061,98.65723057,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,88,2,1.173442411,0.908427051,109.7718839,4.13595633,164.2837227,2.453403173,23.74155,37.98494,,
1062,92.79872519,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,93,1,1.427487013,0.857181914,105.7858906,3.985773118,161.6370031,2.413877222,23.73817,37.98823,,
1063,220.2798022,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,95,1,1.031720878,0.323069812,176.5645888,6.652554396,328.1605046,4.900729117,23.72651,37.98164,,
1064,83.42511658,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,82,1,1.475609242,0.343288134,121.3492762,4.572166288,189.9230282,2.836299009,23.72699,37.98707,,
1065,60.22543529,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,2.436826147,0.651235777,63.98684825,2.410879732,92.59008994,1.3827348,23.75352,37.99217,,
1066,102.8753544,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,94,1,1.526416871,0.98066162,96.91534116,3.651550876,143.5346485,2.143537754,23.7403,37.98875,,
1067,92.56438497,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,95,0,2.03400489,0.163131803,89.92835022,3.388296859,131.0325737,1.956832526,23.7287,37.9931,,
1068,105.687437,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,95,1,1.60531561,0.194623445,116.0414663,4.372180016,196.5262857,2.934911657,23.72313,37.98628,,
1069,202.9386263,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,0.959684033,0.213214238,276.9826058,10.43607818,607.8078398,9.076965496,23.7249,37.97796,,
1070,138.9637476,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,0.965502023,0.405966536,122.0033524,4.596810402,189.6838076,2.832726503,23.74504,37.97972,,
1071,63.74053851,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,3.561101145,0.037367846,51.05287811,1.923556988,75.83806279,1.13256104,23.71367,38.00264,,
1072,57.88203314,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,8,83,2,4.201488327,0.671430103,40.60700084,1.529979957,60.414742,0.902230101,23.73603,38.0134,,
1073,150.6807583,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,94,1,0.445194794,0.457118101,161.8143847,6.096800063,264.1410663,3.944666699,23.738,37.979,,
1074,143.6505519,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.742425603,1.035330714,87.028588,3.279040376,127.7525817,1.907849323,23.74185,37.9904,,
1075,172.7087385,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,0.640839511,0.326733861,148.5683502,5.597719439,253.7888029,3.790066624,23.73656,37.98126,,
1076,60.22543529,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,2.238721176,0.622264177,69.24499408,2.608994776,98.98242351,1.478197522,23.75206,37.99081,,
1077,153.9615213,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,1.071146727,0.299353392,116.9236192,4.405417543,175.564743,2.621873247,23.74674,37.97908,,
1078,184.1914091,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,97,1,0.905502432,0.413375174,125.213804,4.717772959,199.0645679,2.97281821,23.7444,37.97952,,
1079,150.4464181,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,94,0,0.920994017,0.250821015,260.6829798,9.82194513,541.2710489,8.083309088,23.72553,37.97837,,
1080,177.3955428,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,94,1,1.082278736,0.215886367,365.7029,13.77885822,611.1637234,9.127082059,23.7231,37.97616,,
1081,143.6505519,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,82,2,0.178907642,0.167981821,274.3939474,10.33854338,497.0993504,7.423651615,23.73337,37.97537,,
1082,62.80317765,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,1,3.187150192,0.885068699,52.73614813,1.986978796,77.76561799,1.161347033,23.73725,38.00423,,
1083,115.9984065,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,94,1,0.354655799,0.385465623,176.967777,6.667745616,264.6308984,3.951981822,23.738,37.978,,
1084,85.76851874,Shared room,TRUE,FALSE,2,FALSE,1,0,10,95,1,1.131080102,0.43008583,172.7595847,6.509190447,341.4864168,5.099737483,23.72487,37.98143,,
1085,85.76851874,Shared room,TRUE,FALSE,2,FALSE,1,0,9,93,1,0.972307881,0.431649099,196.5135384,7.404185703,424.4100327,6.338113744,23.72635,37.98061,,
1086,97.48552949,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,3.615664857,0.114011056,48.06283524,1.810898935,70.34870824,1.050583352,23.72867,38.00769,,
1087,67.25564174,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.636157254,0.158943582,47.76361656,1.799625052,69.82933726,1.042827097,23.72909,38.00793,,
1088,145.993954,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,0.402538932,0.269391224,230.8978396,8.699708409,381.6465092,5.699485872,23.732,37.978,,
1089,161.226068,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,0,0.259848145,0.230230808,274.5255602,10.34350226,504.0672252,7.527709436,23.73339,37.97384,,
1090,67.25564174,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.754798532,0.25223284,46.10071571,1.736970709,67.60978438,1.009680428,23.729,38.009,,
1091,114.8267054,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,2.430686046,1.016871435,66.79580927,2.516715031,96.8896795,1.44694461,23.741,37.997,,
1092,159.3513463,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,1.838088278,0.930002984,84.6320326,3.188743589,123.2084932,1.839988182,23.74096,37.99152,,
1093,69.59904389,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,4.058374234,0.058693788,42.61643053,1.605690723,62.85408907,0.938659162,23.72925,38.01179,,
1094,86.94021981,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,92,0,2.929618135,0.088327281,60.9824252,2.297679867,90.41742711,1.350288385,23.72181,37.99966,,
1095,121.6225716,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,88,1,0.761174314,0.466976733,134.342836,5.061734238,213.7332481,3.191879392,23.74284,37.97906,,
1096,78.73831228,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.357132517,0.589312907,144.0542235,5.427637354,189.8093883,2.834601918,23.73336,37.98768,,
1097,57.88203314,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,1.172161984,0.854689399,110.7440497,4.172585338,168.7612776,2.520270706,23.74036,37.98536,,
1098,173.8804396,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,1.470752605,0.887357498,102.0792591,3.846115625,153.0430563,2.285535741,23.73887,37.98852,,
1099,76.62925035,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,2.48139938,0.571311039,69.15206385,2.605493375,102.1365893,1.525301644,23.73298,37.99783,,
1100,78.73831228,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,84,1,1.484011272,0.298952777,123.9751119,4.67110184,206.6044927,3.085418991,23.7244,37.98571,,
1101,149.5090572,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,94,1,0.341050497,0.372517324,176.4390157,6.647823087,267.6494637,3.997060894,23.73772,37.97802,,
1102,177.3955428,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,94,1,0.217027461,0.191754957,272.0363441,10.24971422,564.2041572,8.425790739,23.73337,37.97444,,
1103,83.42511658,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,83,1,1.544821912,0.325994654,118.3294227,4.458385041,193.5182391,2.889989672,23.72459,37.98654,,
1104,136.6203454,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,2,1.685450135,0.525399092,105.0959186,3.959776532,142.9663913,2.135051436,23.73577,37.99074,,
1105,133.3395824,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,9,97,2,2.759221466,1.273523922,59.1708238,2.229422823,86.05644967,1.285161811,23.74227,37.99981,,
1106,78.73831228,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,93,1,1.979366889,1.188582138,77.73359709,2.92882614,112.4510244,1.679336793,23.74402,37.99203,,
1107,109.4368805,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,1.566653119,0.725548478,102.7726886,3.872242482,149.6199422,2.234415163,23.73754,37.98957,,
1108,110.1399011,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,93,0,1.181314442,0.769737177,114.9409695,4.330715787,183.3820306,2.738616147,23.738,37.986,,
1109,125.1376749,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,90,1,1.383469739,0.381686768,145.6211689,5.486676315,263.6248129,3.936957002,23.72234,37.98253,,
1110,81.08171443,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,9,97,1,1.446589146,0.577310358,155.0478727,5.841853195,173.2356262,2.587090357,23.73379,37.98853,,
1111,119.5135097,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,4.143543354,0.503305006,41.30570355,1.556305495,61.11744556,0.912724233,23.73422,38.01287,,
1112,75.22320905,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,91,1,1.867633708,1.194160375,81.35327032,3.065207241,118.2668709,1.766190293,23.74389,37.99098,,
1113,115.9984065,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,1.752344715,1.079872319,86.22722193,3.248846715,126.906148,1.895208735,23.74236,37.99035,,
1114,147.1656551,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,1.250273441,0.281585066,197.8444452,7.454331259,386.0692688,5.765535096,23.72184,37.97899,,
1115,75.22320905,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,89,1,1.148775059,0.9092497,110.8770784,4.177597559,165.3386097,2.469156791,23.74189,37.98454,,
1116,139.1980878,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.711533042,0.376498095,142.8576632,5.382553669,219.830382,3.282933622,23.74301,37.97773,,
1117,125.1376749,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,93,0,0.834754345,0.313449882,144.9130493,5.459995968,243.2275957,3.632346195,23.734,37.983,,
1118,102.1723338,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,100,1,1.18131389,0.769731951,114.9413572,4.330730394,183.3834326,2.738637085,23.738,37.986,,
1119,78.73831228,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,81,1,1.487189269,0.384403598,121.2514285,4.56847961,184.1518093,2.750111975,23.72802,37.98762,,
1120,97.25118928,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,98,1,1.557072346,0.503691416,121.7815192,4.588452229,172.3538991,2.573922699,23.72909,37.98867,,
1121,165.9128723,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,98,1,0.305966413,0.318462957,242.872773,9.150896817,401.5970286,5.997425721,23.7326,37.97721,,
1122,236.4492771,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,0.84064698,0.106149631,378.7977031,14.27224078,647.3776913,9.667899264,23.726,37.977,,
1123,93.97042626,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,9,96,1,1.475243465,0.793197038,105.6546313,3.980827564,159.3049339,2.379050242,23.73773,37.98872,,
1124,168.0219342,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,0.60380754,0.529133789,178.3357879,6.719289172,205.378934,3.067116571,23.74189,37.9738,,
1125,145.0565932,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,95,1,0.949226945,0.120185182,373.4721233,14.07158498,631.6092911,9.432414929,23.72474,37.97698,,
1126,81.08171443,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,95,0,0.855333713,0.325787962,183.1002262,6.898802433,318.3992926,4.754955766,23.72884,37.98126,,
1127,121.6225716,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,99,2,1.626042885,0.370138598,163.2195442,6.149743297,156.5331371,2.337656397,23.73221,37.98999,,
1128,112.4833033,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,96,1,0.39221255,0.273067658,231.433152,8.719877768,381.6932722,5.700184227,23.73209,37.97794,,
1129,104.2813957,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,7,90,2,2.873631709,1.195971629,57.70699203,2.174268952,85.32826797,1.27428719,23.73939,38.00125,,
1130,75.22320905,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,93,1,2.784401928,0.210794694,63.48763514,2.392070512,93.69319195,1.399208458,23.72517,37.9993,,
